PublishedVersion	CategoryID	CategoryName	PresentationName	FullName	CategoryDescription	Position	Visible	Template	CategoryType	PageTitle	Manufacturer	MetaKeywords	MetaDescription	ImageThumbnail	Image1	BannerSetID	ShowCategoryFinder	Slug	Cat_BV_FriendRecPercent	Cat_BV_NumberOfReviews	Cat_BV_NumFriendRec	Cat_BV_ScoreOutOfFive	cat_printer_series
P_TEST_2014_06_03_18_01_01	9866	IJ Printers	Ink Cartridges for Epson Workforce Pro WP-4000 Series			29900	TRUE	SubCat		Canon IJ Printers Ink Cartridges &amp; Printer Ink		"Ink, Printer Ink, Ink Cartridge, Epson Workforce Pro WP-4000 Series"	Printer Ink Cartridges for Epson Workforce Pro WP-4000 Series - Original Ink Cartridges for Epson Workforce Pro WP-4000 Series. Compatible Ink Cartridges for Epson Workforce Pro WP-4000 Series. First Class Delivery and 100% No Quibble Guarantee	assets/logos/canon.gif		Cat-00011-160	TRUE						
P_TEST_2014_06_03_18_01_01	10147	Canon W2200 Proofprint	Canon W2200 Proofprint Ink Cartridges &amp; Printer Ink	Canon W2200 Proofprint		29760	TRUE	Tabs	Printer	Canon W2200 Proofprint Ink Cartridges &amp; Printer Ink	Canon	"Ink, PrinterInk Cartridges , Ink Cartridges, Canon W2200 Proofprint"	Printer Ink Cartridges for Canon W2200 Proofprint - Original Ink Cartridges for Canon W2200 Proofprint. Compatible Ink Cartridges for Canon W2200 Proofprint. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/W/W-2200-Proofprint					Canon > W
P_TEST_2014_06_03_18_01_01	10148	Canon W3000	Canon W3000 Ink Cartridges &amp; Printer Ink	Canon W3000		29770	TRUE	Tabs	Printer	Canon W3000 Ink Cartridges &amp; Printer Ink	Canon	"Ink, PrinterInk Cartridges , Ink Cartridges, Canon W3000"	Printer Ink Cartridges for Canon W3000 - Original Ink Cartridges for Canon W3000. Compatible Ink Cartridges for Canon W3000. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/W/W-3000					Canon > W
P_TEST_2014_06_03_18_01_01	10149	Canon W3050	Canon W3050 Ink Cartridges &amp; Printer Ink	Canon W3050		29780	TRUE	Tabs	Printer	Canon W3050 Ink Cartridges &amp; Printer Ink	Canon	"Ink, PrinterInk Cartridges , Ink Cartridges, Canon W3050"	Printer Ink Cartridges for Canon W3050 - Original Ink Cartridges for Canon W3050. Compatible Ink Cartridges for Canon W3050. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/W/W-3050					Canon > W
P_TEST_2014_06_03_18_01_01	10150	Canon W6200	Canon W6200 Ink Cartridges &amp; Printer Ink	Canon W6200		29790	TRUE	Tabs	Printer	Canon W6200 Ink Cartridges &amp; Printer Ink	Canon	"Ink, PrinterInk Cartridges , Ink Cartridges, Canon W6200"	Printer Ink Cartridges for Canon W6200 - Original Ink Cartridges for Canon W6200. Compatible Ink Cartridges for Canon W6200. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/W/W-6200					Canon > W
P_TEST_2014_06_03_18_01_01	10151	Canon W6200P	Canon W6200P Ink Cartridges &amp; Printer Ink	Canon W6200P		29800	TRUE	Tabs	Printer	Canon W6200P Ink Cartridges &amp; Printer Ink	Canon	"Ink, PrinterInk Cartridges , Ink Cartridges, Canon W6200P"	Printer Ink Cartridges for Canon W6200P - Original Ink Cartridges for Canon W6200P. Compatible Ink Cartridges for Canon W6200P. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/W/W-6200-P					Canon > W
P_TEST_2014_06_03_18_01_01	10152	Canon W6400	Canon W6400 Ink Cartridges &amp; Printer Ink	Canon W6400		29810	TRUE	Tabs	Printer	Canon W6400 Ink Cartridges &amp; Printer Ink	Canon	"Ink, PrinterInk Cartridges , Ink Cartridges, Canon W6400"	Printer Ink Cartridges for Canon W6400 - Original Ink Cartridges for Canon W6400. Compatible Ink Cartridges for Canon W6400. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/W/W-6400					Canon > W
P_TEST_2014_06_03_18_01_01	10153	Canon W6400D	Canon W6400D Ink Cartridges &amp; Printer Ink	Canon W6400D		29820	TRUE	Tabs	Printer	Canon W6400D Ink Cartridges &amp; Printer Ink	Canon	"Ink, PrinterInk Cartridges , Ink Cartridges, Canon W6400D"	Printer Ink Cartridges for Canon W6400D - Original Ink Cartridges for Canon W6400D. Compatible Ink Cartridges for Canon W6400D. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/W/W-6400-D					Canon > W
P_TEST_2014_06_03_18_01_01	10154	Canon W6400P	Canon W6400P Ink Cartridges &amp; Printer Ink	Canon W6400P		29830	TRUE	Tabs	Printer	Canon W6400P Ink Cartridges &amp; Printer Ink	Canon	"Ink, PrinterInk Cartridges , Ink Cartridges, Canon W6400P"	Printer Ink Cartridges for Canon W6400P - Original Ink Cartridges for Canon W6400P. Compatible Ink Cartridges for Canon W6400P. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/W/W-6400-P					Canon > W
P_TEST_2014_06_03_18_01_01	10155	Canon W7200	Canon W7200 Ink Cartridges &amp; Printer Ink	Canon W7200		29840	TRUE	Tabs	Printer	Canon W7200 Ink Cartridges &amp; Printer Ink	Canon	"Ink, PrinterInk Cartridges , Ink Cartridges, Canon W7200"	Printer Ink Cartridges for Canon W7200 - Original Ink Cartridges for Canon W7200. Compatible Ink Cartridges for Canon W7200. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/W/W-7200					Canon > W
P_TEST_2014_06_03_18_01_01	10156	Canon W7250	Canon W7250 Ink Cartridges &amp; Printer Ink	Canon W7250		29850	TRUE	Tabs	Printer	Canon W7250 Ink Cartridges &amp; Printer Ink	Canon	"Ink, PrinterInk Cartridges , Ink Cartridges, Canon W7250"	Printer Ink Cartridges for Canon W7250 - Original Ink Cartridges for Canon W7250. Compatible Ink Cartridges for Canon W7250. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/W/W-7250					Canon > W
P_TEST_2014_06_03_18_01_01	10157	Canon W8200D	Canon W8200D Ink Cartridges &amp; Printer Ink	Canon W8200D		29860	TRUE	Tabs	Printer	Canon W8200D Ink Cartridges &amp; Printer Ink	Canon	"Ink, PrinterInk Cartridges , Ink Cartridges, Canon W8200D"	Printer Ink Cartridges for Canon W8200D - Original Ink Cartridges for Canon W8200D. Compatible Ink Cartridges for Canon W8200D. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/W/W-8200-D					Canon > W
P_TEST_2014_06_03_18_01_01	10158	Canon W8200P	Canon W8200P Ink Cartridges &amp; Printer Ink	Canon W8200P		29870	TRUE	Tabs	Printer	Canon W8200P Ink Cartridges &amp; Printer Ink	Canon	"Ink, PrinterInk Cartridges , Ink Cartridges, Canon W8200P"	Printer Ink Cartridges for Canon W8200P - Original Ink Cartridges for Canon W8200P. Compatible Ink Cartridges for Canon W8200P. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/W/W-8200-P					Canon > W
P_TEST_2014_06_03_18_01_01	10159	Canon W8200PG	Canon W8200PG Ink Cartridges &amp; Printer Ink	Canon W8200PG		29880	TRUE	Tabs	Printer	Canon W8200PG Ink Cartridges &amp; Printer Ink	Canon	"Ink, PrinterInk Cartridges , Ink Cartridges, Canon W8200PG"	Printer Ink Cartridges for Canon W8200PG - Original Ink Cartridges for Canon W8200PG. Compatible Ink Cartridges for Canon W8200PG. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/W/W-8200-PG					Canon > W
P_TEST_2014_06_03_18_01_01	10160	Canon W8400P	Canon W8400P Ink Cartridges &amp; Printer Ink	Canon W8400P		29890	TRUE	Tabs	Printer	Canon W8400P Ink Cartridges &amp; Printer Ink	Canon	"Ink, PrinterInk Cartridges , Ink Cartridges, Canon W8400P"	Printer Ink Cartridges for Canon W8400P - Original Ink Cartridges for Canon W8400P. Compatible Ink Cartridges for Canon W8400P. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/W/W-8400-P					Canon > W
P_TEST_2014_06_03_18_01_01	4841	Canon VP 500	Canon VP 500 Ink Cartridges &amp; Printer Ink	Canon VP 500		28710	TRUE	Tabs	Printer	Canon VP 500 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon VP 500 "	Printer Ink Cartridges for Canon VP 500 - Original Ink Cartridges for Canon VP 500. Compatible Ink Cartridges for Canon VP 500. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/VP/VP-500					Canon > VP
P_TEST_2014_06_03_18_01_01	10146	Canon Thinkpad	Canon Thinkpad Ink Cartridges &amp; Printer Ink	Canon Thinkpad		29740	TRUE	Tabs	Printer	Canon Thinkpad Ink Cartridges &amp; Printer Ink	Canon	"Ink, PrinterInk Cartridges , Ink Cartridges, Canon Thinkpad"	Printer Ink Cartridges for Canon Thinkpad - Original Ink Cartridges for Canon Thinkpad. Compatible Ink Cartridges for Canon Thinkpad. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/T/Thinkpad					Canon > T
P_TEST_2014_06_03_18_01_01	329	Starwriter	Canon Starwriter Ink Cartridges &amp; Printer Ink	Canon Starwriter		28020	TRUE	Tabs	Printer	Canon Starwriter Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Starwriter "	Printer Ink Cartridges for Canon Starwriter - Original Ink Cartridges for Canon Starwriter. Compatible Ink Cartridges for Canon Starwriter. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Starwriter/Starwriter					Canon > Starwriter
P_TEST_2014_06_03_18_01_01	330	Starwriter Jet	Canon Starwriter Jet Ink Cartridges &amp; Printer Ink	Canon Starwriter Jet		28150	TRUE	Tabs	Printer	Canon Starwriter Jet Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Starwriter Jet "	Printer Ink Cartridges for Canon Starwriter Jet - Original Ink Cartridges for Canon Starwriter Jet. Compatible Ink Cartridges for Canon Starwriter Jet. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Starwriter/Starwriter-Jet					Canon > Starwriter
P_TEST_2014_06_03_18_01_01	331	Starwriter 60	Canon Starwriter 60 Ink Cartridges &amp; Printer Ink	Canon Starwriter 60		28030	TRUE	Tabs	Printer	Canon Starwriter 60 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Starwriter 60 "	Printer Ink Cartridges for Canon Starwriter 60 - Original Ink Cartridges for Canon Starwriter 60. Compatible Ink Cartridges for Canon Starwriter 60. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Starwriter/Starwriter-60					Canon > Starwriter
P_TEST_2014_06_03_18_01_01	332	Starwriter Jet 300	Canon Starwriter Jet 300 Ink Cartridges &amp; Printer Ink	Canon Starwriter Jet 300		28160	TRUE	Tabs	Printer	Canon Starwriter Jet 300 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Starwriter Jet 300 "	Printer Ink Cartridges for Canon Starwriter Jet 300 - Original Ink Cartridges for Canon Starwriter Jet 300. Compatible Ink Cartridges for Canon Starwriter Jet 300. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Starwriter/Starwriter-JET-300					Canon > Starwriter
P_TEST_2014_06_03_18_01_01	333	Starwriter Jet 350C	Canon Starwriter Jet 350C Ink Cartridges &amp; Printer Ink	Canon Starwriter Jet 350C		28180	TRUE	Tabs	Printer	Canon Starwriter Jet 350C Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Starwriter Jet 350C "	Printer Ink Cartridges for Canon Starwriter Jet 350C - Original Ink Cartridges for Canon Starwriter Jet 350C. Compatible Ink Cartridges for Canon Starwriter Jet 350C. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Starwriter/Starwriter-Jet-350C					Canon > Starwriter
P_TEST_2014_06_03_18_01_01	334	Starwriter Jet 500	Canon Starwriter Jet 500 Ink Cartridges &amp; Printer Ink	Canon Starwriter Jet 500		28200	TRUE	Tabs	Printer	Canon Starwriter Jet 500 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Starwriter Jet 500 "	Printer Ink Cartridges for Canon Starwriter Jet 500 - Original Ink Cartridges for Canon Starwriter Jet 500. Compatible Ink Cartridges for Canon Starwriter Jet 500. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Starwriter/Starwriter-Jet-500					Canon > Starwriter
P_TEST_2014_06_03_18_01_01	335	Starwriter Jet 550C	Canon Starwriter Jet 550C Ink Cartridges &amp; Printer Ink	Canon Starwriter Jet 550C		28210	TRUE	Tabs	Printer	Canon Starwriter Jet 550C Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Starwriter Jet 550C "	Printer Ink Cartridges for Canon Starwriter Jet 550C - Original Ink Cartridges for Canon Starwriter Jet 550C. Compatible Ink Cartridges for Canon Starwriter Jet 550C. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Starwriter/Starwriter-Jet-550C					Canon > Starwriter
P_TEST_2014_06_03_18_01_01	336	Starwriter Jet 4000	Canon Starwriter Jet 4000 Ink Cartridges &amp; Printer Ink	Canon Starwriter Jet 4000		28220	TRUE	Tabs	Printer	Canon Starwriter Jet 4000 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Starwriter Jet 4000 "	Printer Ink Cartridges for Canon Starwriter Jet 4000 - Original Ink Cartridges for Canon Starwriter Jet 4000. Compatible Ink Cartridges for Canon Starwriter Jet 4000. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Starwriter/Starwriter-JET-4000					Canon > Starwriter
P_TEST_2014_06_03_18_01_01	4158	Starwriter 400	Canon Starwriter 400 Ink Cartridges &amp; Printer Ink	Canon Starwriter 400		28190	TRUE	Tabs	Printer	Canon Starwriter 400 Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Starwriter 400 "	Printer Ink Cartridges for Canon Starwriter 400 - Original Ink Cartridges for Canon Starwriter 400. Compatible Ink Cartridges for Canon Starwriter 400. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Starwriter/Starwriter-400					Canon > Starwriter
P_TEST_2014_06_03_18_01_01	4160	Starwriter 60wp	Canon Starwriter 60wp Ink Cartridges &amp; Printer Ink	Canon Starwriter 60wp		28080	TRUE	Tabs	Printer	Canon Starwriter 60wp Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Starwriter 60wp "	Printer Ink Cartridges for Canon Starwriter 60wp - Original Ink Cartridges for Canon Starwriter 60wp. Compatible Ink Cartridges for Canon Starwriter 60wp. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Starwriter/Starwriter-60wp					Canon > Starwriter
P_TEST_2014_06_03_18_01_01	4161	Starwriter 70wp	Canon Starwriter 70wp Ink Cartridges &amp; Printer Ink	Canon Starwriter 70wp		28090	TRUE	Tabs	Printer	Canon Starwriter 70wp Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Starwriter 70wp "	Printer Ink Cartridges for Canon Starwriter 70wp - Original Ink Cartridges for Canon Starwriter 70wp. Compatible Ink Cartridges for Canon Starwriter 70wp. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Starwriter/Starwriter-70wp					Canon > Starwriter
P_TEST_2014_06_03_18_01_01	4162	Starwriter 80 Deluxe	Canon Starwriter 80 Deluxe Ink Cartridges &amp; Printer Ink	Canon Starwriter 80 Deluxe		28100	TRUE	Tabs	Printer	Canon Starwriter 80 Deluxe Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Starwriter 80 Deluxe "	Printer Ink Cartridges for Canon Starwriter 80 Deluxe - Original Ink Cartridges for Canon Starwriter 80 Deluxe. Compatible Ink Cartridges for Canon Starwriter 80 Deluxe. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Starwriter/Starwriter-80-DE-Luxe					Canon > Starwriter
P_TEST_2014_06_03_18_01_01	4163	Starwriter 80wp	Canon Starwriter 80 wp Ink Cartridges &amp; Printer Ink	Canon Starwriter 80 wp		28110	TRUE	Tabs	Printer	Canon Starwriter 80 wp Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Starwriter 80 wp "	Printer Ink Cartridges for Canon Starwriter 80 wp - Original Ink Cartridges for Canon Starwriter 80 wp. Compatible Ink Cartridges for Canon Starwriter 80 wp. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Starwriter/Starwriter-80-wp					Canon > Starwriter
P_TEST_2014_06_03_18_01_01	4164	Starwriter 80wp Deluxe	Canon Starwriter 80wp Deluxe Ink Cartridges &amp; Printer Ink	Canon Starwriter 80wp Deluxe		28120	TRUE	Tabs	Printer	Canon Starwriter 80wp Deluxe Ink Cartridges &amp; Printer Ink	Canon	"Ink, Printer Ink, Ink Cartridge, Canon Starwriter 80wp Deluxe "	Printer Ink Cartridges for Canon Starwriter 80wp Deluxe - Original Ink Cartridges for Canon Starwriter 80wp Deluxe. Compatible Ink Cartridges for Canon Starwriter 80wp Deluxe. First Class Delivery and 100% No Quibble Guarantee			Cat-00011-160	FALSE	Canon/Starwriter/Starwriter-80wp-Deluxe					Canon > Starwriter
